,B_431FM2_FI,C_431BE1_JT,D_471FN1_FT01,E_471FN2_FT01,F_471FN3_FT01,G_471FN4_FT01,H_471FN5_FT01,I_471FN6_FT01,J_471FN7_FT01,K_471CLNKR_TT,F_451PC1_TT04,G_461KL1_TT01,H_461KL1_PYRO_MTR,I_Kiln RPM,J_461KL1_IZ,K_461KL1_JZ_EM,E _471FN2_PT01,F_471FN3_PT01,G_471FN4_PT01,H_471FN5_PT01,I_471FN6_PT01,J_471FN7_PT01
6159,241.5,94.1,649.7,1200.1,1340.2,1230.7,1093.9,711.1,710.4,530.0,938.2,1089.6,1215.4,3.5,447.5,336.6,905.4,887.0,832.2,765.9,519.5,401.2
6160,246.5,96.3,649.1,1199.5,1297.6,1218.6,1093.4,729.5,730.0,530.0,967.3,1094.4,1214.9,3.7,466.5,375.3,932.6,892.2,838.8,775.1,528.1,398.6
6161,257.5,98.9,649.9,1199.1,1220.6,1204.4,1099.4,820.2,821.0,530.0,992.1,1075.6,1328.7,4.1,445.9,380.1,936.5,870.9,829.7,769.2,574.1,445.0
6162,271.5,102.7,649.5,1192.1,1234.8,1220.1,1099.2,786.0,786.8,530.0,1006.9,1019.7,1363.8,4.3,389.6,336.9,943.6,880.6,834.5,764.2,546.6,420.1
6163,274.7,103.4,650.3,1197.1,1281.0,1232.4,1097.5,771.9,773.8,530.0,983.8,1052.4,1327.6,4.4,393.6,346.7,929.1,885.5,834.1,755.9,532.4,414.7
6164,274.4,103.5,650.4,1199.3,1269.1,1212.7,1094.2,765.4,766.1,530.0,990.5,1034.9,1341.3,4.4,402.5,356.8,931.8,887.7,841.7,773.9,546.4,410.9
6165,274.7,103.6,649.8,1197.0,1271.3,1219.1,1096.6,756.5,755.7,530.0,986.0,1023.6,1368.8,4.5,382.6,342.3,929.4,882.1,836.5,772.6,542.5,410.8
6166,274.7,104.1,650.3,1196.6,1285.7,1231.9,1100.4,745.7,746.3,530.0,977.1,1032.9,1366.0,4.6,388.4,353.3,933.9,893.7,840.6,765.8,525.3,396.2
6167,273.4,103.6,650.7,1193.9,1237.8,1187.4,1082.7,806.2,809.0,530.0,972.5,1043.8,1256.2,4.6,389.4,353.0,948.8,891.3,843.2,779.6,576.8,443.2
6168,272.6,103.1,650.6,1198.7,1270.5,1181.9,1076.8,745.6,745.0,530.0,973.2,1058.9,1217.5,4.6,389.9,354.6,941.7,902.1,842.9,786.8,552.0,415.3
6169,274.5,103.0,649.2,1199.3,1219.5,1150.0,1036.0,800.5,802.5,530.0,990.1,1054.5,1186.0,4.6,386.5,350.4,942.0,885.3,846.7,801.7,614.5,469.7
6170,266.9,100.9,617.2,1132.4,1252.7,1080.3,993.2,742.2,743.5,530.0,966.4,1066.3,1141.8,4.1,381.4,317.5,911.4,898.2,855.8,812.8,594.4,432.6
6171,262.8,99.8,600.8,1081.1,1227.7,1051.8,975.1,769.6,768.5,530.0,988.9,1053.7,1139.6,4.2,360.5,297.5,908.5,897.9,856.7,818.0,625.9,464.5
6172,260.4,99.6,600.7,1039.6,1289.4,1086.8,983.2,688.9,688.9,530.0,980.7,1079.9,1115.6,4.1,352.3,277.0,865.6,880.5,848.6,813.5,581.5,421.9
6173,260.6,99.0,598.3,1054.8,1243.8,1049.0,973.1,696.4,693.5,530.0,992.9,1078.7,1172.2,3.8,380.1,290.5,915.2,900.2,852.1,814.3,585.6,433.5
6174,254.8,97.4,581.0,1083.4,1196.7,1044.8,991.0,657.0,657.9,530.0,1015.7,1081.5,1185.4,3.8,399.3,312.8,950.1,914.4,852.5,807.7,524.2,368.5
6175,236.0,92.1,627.9,1106.2,1187.3,1036.7,940.9,757.9,749.8,530.0,999.0,1071.5,1195.7,3.6,410.3,306.3,948.2,910.0,851.5,825.8,650.5,484.2
6177,238.4,93.5,625.1,1121.1,1337.4,1191.9,1050.6,701.3,700.4,530.0,939.8,1107.9,1143.2,3.6,447.3,343.5,878.4,874.8,834.4,785.7,539.2,405.7
6178,209.2,85.9,639.8,1147.9,1307.7,1142.9,999.2,636.7,637.3,530.0,945.0,1110.9,1204.1,3.4,468.8,344.6,897.8,888.1,845.4,806.5,535.3,370.1
6179,262.5,100.5,652.6,1117.6,1241.2,1180.7,999.9,704.2,703.4,530.0,995.6,1117.2,1292.9,4.4,433.6,401.5,922.7,886.3,826.0,737.9,511.7,384.2
6180,274.9,103.9,659.1,1146.8,1165.4,1169.9,1018.8,761.4,762.0,530.0,982.5,1140.2,1237.2,4.6,429.5,406.1,927.3,841.5,790.5,730.9,540.8,413.8
6181,274.6,103.6,665.1,1166.4,1150.7,1124.6,1090.1,801.3,804.5,530.0,978.7,1161.2,1200.3,4.6,428.4,407.0,938.2,855.6,807.9,775.1,568.5,424.7
6182,274.8,103.4,680.4,1198.3,1200.8,1180.6,1080.0,739.6,739.2,530.0,964.6,1175.3,1146.9,4.7,411.8,391.2,937.2,880.4,839.9,784.6,540.9,397.6
6183,275.1,103.2,682.1,1197.4,1267.6,1213.7,1085.9,711.8,710.0,530.0,964.0,1158.9,1134.6,4.7,409.9,387.7,930.9,899.8,845.5,784.3,525.1,387.9
6184,274.6,103.1,665.8,1168.1,1243.2,1198.3,1062.5,736.6,736.8,530.0,958.5,1138.8,1153.1,4.7,425.4,407.7,922.3,889.8,849.1,796.0,565.1,422.4
6185,274.4,103.3,653.1,1152.5,1174.7,1156.3,1061.7,780.3,780.5,530.0,964.9,1160.9,1148.3,4.7,406.4,386.2,908.9,856.7,826.6,790.1,588.8,444.0
6186,263.4,100.2,653.0,1146.9,1318.3,1173.9,1054.7,698.6,700.0,530.0,950.7,1174.2,1133.7,4.2,419.9,364.2,915.3,903.8,852.0,798.4,544.8,393.2
6187,259.6,99.1,618.2,1104.7,1230.3,1115.4,1018.0,729.7,727.3,530.0,976.5,1160.9,1127.4,4.2,424.3,368.5,928.8,914.3,862.5,815.9,591.2,423.4
6188,260.3,99.9,599.2,1102.1,1287.7,1133.4,1015.3,719.2,720.1,530.0,978.4,1139.8,1139.2,4.3,434.5,386.5,901.8,901.8,862.6,820.0,595.0,427.1
6189,260.3,100.2,610.9,1110.8,1190.5,1176.4,1049.4,761.1,761.2,530.0,1000.9,1149.4,1177.4,4.3,438.0,396.7,935.4,888.6,855.0,810.4,601.0,442.2
6190,260.0,100.3,599.5,1097.2,1213.0,1169.7,1064.5,735.8,732.4,530.0,964.0,1149.8,1164.7,4.4,412.2,365.7,919.8,897.1,856.9,801.2,564.3,408.8
6192,255.4,98.2,621.8,1150.3,1337.1,1149.8,694.0,700.1,700.2,530.0,934.4,1196.6,1096.1,4.0,425.6,357.6,884.3,897.0,851.3,798.6,536.5,392.1
6193,240.4,94.4,620.3,1138.8,1241.2,1132.6,131.4,656.2,654.1,530.0,960.5,1110.1,1135.0,3.3,486.9,357.0,916.6,893.0,855.2,808.0,559.0,408.4
6194,243.2,95.3,619.4,1151.5,1198.9,1173.5,820.7,758.6,758.5,530.0,985.5,1109.9,1178.8,3.6,481.0,371.1,929.2,880.1,834.7,787.2,569.1,429.8
6195,223.0,89.4,588.4,1123.6,1238.5,1122.0,1056.0,701.4,701.9,530.0,956.4,1125.9,1191.7,2.9,481.3,309.5,918.3,879.8,834.6,792.6,520.3,370.3
6196,250.1,96.8,635.8,1137.6,1234.8,1104.1,1040.7,726.3,727.0,530.0,980.5,1140.9,1161.1,3.5,494.4,375.7,935.2,898.5,832.2,794.5,567.1,419.0
6197,251.6,97.1,680.9,1192.9,1259.1,1099.9,1026.0,769.9,776.5,530.0,995.8,1131.8,1165.5,3.6,479.4,378.6,934.1,888.5,821.6,801.0,623.1,467.9
6198,254.6,98.5,651.5,1165.6,1254.1,1111.0,1051.0,728.3,730.0,530.0,1000.2,1138.4,1163.7,3.7,458.2,369.1,937.9,896.2,821.4,791.2,568.1,418.8
6199,250.0,97.5,613.8,1135.3,1255.7,1094.3,1022.4,692.2,695.0,530.0,987.9,1122.4,1136.6,3.5,454.3,343.7,919.0,901.0,837.7,798.8,553.4,400.7
6204,277.9,104.7,649.6,1148.8,1100.1,1100.2,1073.0,1063.7,942.9,530.0,1014.2,1141.6,1441.7,4.5,381.9,342.9,942.7,839.5,797.8,788.7,715.6,524.6
6205,280.8,105.7,650.8,1146.6,1100.7,1101.1,1054.6,1028.8,931.2,530.0,997.7,1125.6,1330.6,4.6,379.1,348.6,943.9,855.4,816.1,799.5,711.1,517.4
6206,263.5,101.3,637.0,1183.8,1243.0,1113.2,1045.4,796.5,760.9,530.0,997.6,1077.5,1145.6,4.2,343.5,273.2,931.5,911.8,849.0,805.3,597.5,423.5
6207,257.3,99.3,599.3,1098.5,1286.4,1088.0,1006.8,703.1,699.7,530.0,981.2,1079.3,1112.2,4.1,366.1,295.1,900.9,904.8,856.2,817.2,581.6,426.6
6208,268.8,101.8,600.7,1101.3,1274.8,1118.2,1025.0,722.2,716.5,530.0,1010.0,1079.2,1150.6,4.3,357.2,297.2,894.7,883.4,851.8,813.1,576.2,418.8
6209,265.6,101.3,599.9,1100.8,1269.3,1104.6,1023.5,764.5,759.9,530.0,986.0,1056.8,1150.9,4.3,362.5,308.8,909.0,901.9,854.8,814.8,621.7,461.0
6210,269.0,101.9,599.3,1099.4,1271.6,1225.4,1090.8,770.8,771.6,530.0,1011.0,1092.8,1207.9,4.3,379.8,328.6,855.6,852.0,833.4,788.0,576.1,443.3
6211,272.1,103.2,600.7,1095.2,1200.3,1145.8,1054.4,826.0,827.8,530.0,1023.1,1066.4,1258.9,4.5,370.1,328.3,915.6,879.8,844.5,806.3,626.8,471.2
6212,274.3,103.3,599.5,1096.4,1260.9,1199.4,1099.4,747.4,746.9,530.0,1025.9,1079.6,1284.9,4.6,377.9,340.4,897.0,868.9,829.8,785.1,548.2,410.6
6213,274.0,104.1,600.1,1100.2,1220.6,1186.7,1042.7,836.1,838.9,530.0,1021.3,1057.0,1183.2,4.6,352.9,306.2,906.5,881.6,848.1,806.7,635.1,488.1
6214,255.9,99.1,599.6,1099.4,1335.7,1109.9,1018.4,677.7,676.0,530.0,978.1,1066.0,1103.5,4.2,371.5,311.8,882.3,899.1,864.2,821.3,570.8,410.7
6215,244.4,96.2,600.7,1102.1,1260.0,1077.4,987.3,657.7,657.3,530.0,981.4,1052.6,1139.4,3.8,405.0,314.1,914.5,902.5,867.0,826.3,573.3,412.3
6216,240.2,94.5,598.6,1099.1,1245.9,1161.1,1045.0,710.0,710.9,530.0,1001.5,1051.4,1258.0,3.6,401.5,300.7,913.8,892.9,852.0,799.9,546.7,405.1
6219,280.9,104.8,614.6,1183.3,1038.7,1004.0,1071.3,964.3,878.0,530.0,1003.7,1154.5,1330.5,5.0,387.7,374.2,949.7,805.7,767.6,782.2,669.6,500.0
6220,281.6,104.5,629.5,1169.8,1006.8,1001.3,1080.1,1004.6,913.3,530.0,991.3,1173.5,1251.0,5.0,387.3,370.6,955.1,802.3,768.8,776.4,677.3,504.6
6221,281.1,104.7,637.3,1187.2,1004.8,1000.4,1050.8,889.2,841.7,530.0,997.5,1194.2,1198.5,5.0,387.2,370.5,946.7,809.3,787.4,788.9,636.5,461.5
6222,281.1,105.6,650.7,1187.6,1097.4,1049.4,1019.4,810.3,785.0,530.0,1007.3,1200.3,1198.9,5.0,384.3,368.4,939.6,827.5,792.8,771.8,572.4,422.1
6223,273.8,104.2,648.9,1187.3,1177.8,1080.6,978.4,793.4,766.5,530.0,982.2,1186.5,1112.5,4.5,381.2,336.9,919.8,847.1,794.5,754.4,551.8,414.1
6224,270.7,102.2,650.2,1192.4,1150.9,1060.8,892.7,737.7,735.5,530.0,969.4,1188.4,1096.4,4.1,439.4,374.3,927.0,906.6,847.6,790.7,582.5,430.2
6225,270.6,102.8,648.9,1121.1,1085.3,1054.2,897.7,847.7,849.8,530.0,990.2,1223.0,1215.0,4.2,452.2,399.3,957.1,862.6,827.5,788.3,648.3,500.4
6226,269.8,102.3,635.5,1102.4,941.2,901.1,896.9,864.5,869.4,530.0,996.4,1168.1,1288.4,4.8,442.6,431.3,968.2,839.8,791.4,790.8,664.3,494.4
6227,270.2,102.9,651.6,1099.6,957.1,902.5,981.9,820.0,823.0,530.0,992.2,1161.4,1415.2,5.0,405.6,394.0,878.6,754.8,728.9,758.4,621.3,486.3
6228,269.9,102.4,649.7,1099.6,1028.6,909.6,1051.6,792.4,792.5,530.0,1014.6,1119.1,1483.9,5.0,388.2,374.4,837.4,736.5,688.0,724.0,549.9,435.6
6229,270.1,103.6,650.1,1099.4,954.6,899.6,1057.4,835.7,837.3,530.0,1006.5,1095.1,1434.4,5.0,388.5,371.8,899.0,737.0,682.7,723.7,586.6,473.9
6230,273.0,103.5,650.9,1104.3,1033.4,936.7,951.2,827.7,828.5,530.0,973.8,1122.2,1230.9,5.0,384.2,366.6,963.8,861.7,792.7,777.7,606.1,449.7
6231,273.1,103.1,650.2,1151.1,1227.5,1125.4,927.3,733.4,734.5,530.0,997.2,1135.9,1167.9,5.0,390.3,374.9,907.1,891.3,856.3,789.5,577.9,427.4
6232,266.1,101.4,650.0,1151.8,1266.1,1155.5,947.6,718.0,715.8,530.0,984.9,1149.5,1168.0,5.0,401.6,387.8,909.1,895.5,852.8,781.0,556.8,415.8
6233,265.7,101.2,650.4,1199.7,1228.0,1153.2,926.8,765.3,763.9,530.0,1013.7,1132.0,1160.3,5.0,383.5,368.4,925.0,886.9,854.5,790.0,596.3,445.4
6234,265.2,101.1,650.9,1199.1,1266.4,1190.3,940.9,781.0,777.6,530.0,1023.9,1125.2,1197.6,5.0,383.4,367.5,910.8,885.0,848.3,784.6,609.6,461.3
6235,266.9,101.7,648.8,1197.6,1258.4,1179.4,982.3,732.3,730.8,530.0,999.9,1124.3,1210.0,5.0,385.3,369.2,934.1,909.5,851.9,768.6,535.8,406.4
6236,270.2,103.7,649.8,1199.4,1239.8,1171.8,950.0,799.4,794.6,530.0,1011.4,1127.2,1202.3,5.0,377.2,359.8,929.7,891.6,855.1,782.5,596.6,452.8
6237,268.2,102.0,648.9,1197.6,1257.0,1141.5,929.5,789.1,782.5,530.0,1026.5,1103.8,1161.3,4.3,417.7,370.2,926.8,897.6,856.3,793.6,611.4,463.9
6238,250.3,97.5,624.7,1162.6,1280.4,1119.8,916.4,722.9,719.8,530.0,982.0,1120.3,1167.8,4.0,437.6,369.1,933.4,913.8,861.1,799.5,591.3,436.4
6239,268.3,102.2,616.4,1180.6,1226.2,1212.2,992.9,843.1,842.6,530.0,1024.7,1067.8,1375.6,4.5,417.6,387.0,918.9,858.9,823.8,763.9,610.1,480.4
6240,279.3,104.7,649.2,1192.2,1226.0,1214.9,1026.4,853.2,854.3,530.0,1042.3,1020.2,1415.6,4.8,388.5,372.9,946.0,868.3,810.0,742.3,569.9,450.7
6241,280.1,104.8,649.8,1199.4,1227.7,1199.3,1013.8,850.8,852.0,530.0,1007.6,1018.8,1399.4,4.9,382.7,368.0,938.2,877.5,827.4,747.1,556.2,437.7
6242,279.0,104.3,649.1,1198.2,1221.9,1188.2,989.5,802.6,798.5,530.0,1004.1,1027.6,1429.7,4.9,369.6,346.2,927.3,865.1,822.4,755.7,557.9,424.7
6243,280.3,104.7,649.6,1176.6,1111.3,1110.8,980.7,797.4,799.5,530.0,991.4,1033.8,1308.6,4.9,373.4,354.1,946.2,849.6,804.6,756.7,564.7,437.9
6244,280.6,104.3,649.7,1200.0,1132.4,1127.7,956.1,754.8,754.8,530.0,999.6,1020.9,1289.5,5.0,390.5,376.4,925.5,825.4,802.3,764.7,573.9,430.3
6245,280.3,104.5,650.4,1188.7,1105.0,1101.7,991.7,788.1,788.2,530.0,1017.2,1033.2,1341.5,5.0,380.2,363.8,943.9,820.2,775.9,748.8,558.5,429.0
6246,280.8,104.5,649.5,1129.8,1130.8,1094.8,942.7,798.3,803.4,530.0,1023.4,1033.1,1300.5,5.0,371.1,353.2,965.3,882.5,826.0,766.9,584.9,440.0
6247,280.4,104.9,650.4,1174.9,1201.0,1097.1,901.7,830.5,823.8,530.0,1009.6,994.2,1223.3,5.0,373.5,354.3,943.2,883.8,834.2,785.1,635.6,490.7
6248,281.0,104.7,649.6,1192.6,1237.0,1175.1,977.0,750.2,752.4,530.0,1003.0,1063.6,1291.6,5.0,380.9,366.1,928.1,869.6,817.2,753.5,537.9,415.7
6249,280.5,105.0,649.7,1192.4,1176.5,1162.9,971.4,829.6,828.8,530.0,991.3,1070.3,1332.2,5.0,391.1,376.7,938.0,850.9,807.7,754.9,590.3,455.3
6250,279.9,105.0,651.1,1190.7,1219.8,1146.8,934.8,835.8,838.9,530.0,1011.5,1092.3,1232.6,5.0,377.0,361.0,947.0,882.6,838.6,771.5,615.2,472.2
6251,270.1,102.5,650.9,1198.8,1252.6,1171.5,950.9,761.7,762.7,530.0,982.2,1122.6,1207.9,5.0,385.1,371.4,932.1,883.1,837.1,767.8,565.7,430.4
6252,270.2,102.5,649.8,1197.3,1241.7,1160.2,940.9,841.5,842.4,530.0,1009.2,1082.5,1202.6,5.0,383.4,372.5,940.5,890.5,842.2,774.8,620.5,477.5
6253,270.3,102.9,648.7,1197.1,1244.8,1172.0,956.1,773.6,774.3,530.0,996.2,1094.4,1201.8,5.0,384.0,369.9,945.5,897.2,843.2,770.7,581.2,443.6
6256,260.1,99.5,650.6,1200.8,1319.1,1138.4,923.2,717.6,684.5,530.0,957.2,45.2,1099.9,4.9,370.4,347.4,902.7,886.0,852.4,787.7,593.0,426.5
6257,260.0,99.3,650.2,1200.9,1279.1,1137.5,938.0,729.4,687.3,530.0,967.7,661.2,1117.6,4.6,393.7,362.5,921.9,894.5,853.3,782.2,562.5,401.4
6258,260.3,99.4,650.8,1164.5,1262.9,1176.5,958.9,818.9,799.5,530.0,996.3,1046.5,1151.4,4.6,401.7,368.4,940.6,900.2,849.5,775.8,610.8,462.3
6259,260.1,99.7,650.5,1149.9,1241.4,1168.4,946.1,845.3,838.4,530.0,990.5,1040.8,1171.9,4.6,380.3,342.3,932.2,890.9,850.6,783.5,638.4,482.4
6260,259.9,100.0,650.1,1150.0,1287.3,1171.4,959.9,739.8,705.7,530.0,980.2,1065.4,1158.0,4.6,356.8,314.3,925.1,901.3,852.3,776.1,563.1,398.9
6261,258.5,100.6,649.3,1116.2,1230.2,1094.6,920.3,712.9,663.2,530.0,984.1,1073.7,1107.7,4.6,339.2,289.3,953.2,921.2,865.8,791.4,572.7,388.9
6262,243.6,97.0,636.4,1126.0,1179.5,1048.3,874.4,696.0,648.9,530.0,962.7,1094.4,1076.7,4.2,362.5,298.0,917.5,938.1,872.2,813.3,589.7,402.6
6263,247.9,97.8,600.7,1101.7,1280.8,1177.6,948.4,683.7,691.8,530.0,992.9,1041.4,1195.1,4.1,379.4,312.1,889.2,891.8,851.8,781.0,543.4,412.0
6264,256.1,99.8,598.6,1100.4,1239.4,1144.1,932.2,788.7,788.2,530.0,992.6,1016.7,1248.5,4.3,377.4,319.0,928.1,904.0,855.1,782.6,606.1,456.7
6265,269.5,103.1,599.1,1100.8,1239.2,1183.1,944.4,798.6,801.1,530.0,1011.6,1019.3,1356.9,4.6,359.8,321.7,922.2,890.5,841.6,774.3,601.9,464.8
6266,270.5,102.5,600.8,1092.0,1193.9,1092.7,902.9,784.8,785.2,530.0,967.7,1111.8,1277.9,4.8,377.8,355.0,935.2,908.5,853.1,790.3,608.4,459.6
6267,270.5,101.3,599.6,1099.2,1226.2,1142.4,921.4,820.3,821.0,530.0,980.4,1119.6,1371.6,4.8,390.2,369.8,920.5,893.0,842.8,778.0,613.9,480.9
6268,270.6,101.2,616.2,1101.1,1258.6,1148.8,939.3,745.4,745.6,530.0,991.9,1100.1,1409.9,4.8,385.0,368.8,899.0,887.1,837.8,767.0,555.2,418.1
6269,270.6,101.3,635.1,1099.6,1226.3,1157.8,943.7,786.3,786.0,530.0,1008.1,1116.0,1409.3,4.9,366.2,344.9,929.6,894.8,833.0,764.0,579.1,442.6
6270,270.5,101.3,650.4,1144.0,1233.1,1150.0,968.4,777.4,781.9,530.0,986.0,1146.9,1317.2,4.9,350.6,322.3,928.7,894.7,834.6,766.8,562.3,438.5
6271,270.6,101.7,649.0,1150.3,1227.1,1104.2,1007.8,792.3,813.9,530.0,983.5,1122.1,1236.0,4.9,350.4,323.8,927.8,895.4,841.8,794.0,591.7,457.5
6272,270.5,101.9,650.3,1148.8,1221.7,1126.3,994.6,868.2,869.5,530.0,985.4,1133.1,1263.7,4.9,354.5,327.9,918.6,882.1,838.2,798.1,655.1,513.3
6273,270.6,101.3,650.6,1148.5,1233.5,1172.8,1045.1,835.6,835.4,530.0,1008.5,1139.8,1326.2,4.9,347.9,319.5,922.9,883.4,832.6,780.6,598.8,466.9
6274,270.0,100.7,649.9,1149.2,1219.2,1157.5,1034.4,864.5,861.7,530.0,1007.9,1134.7,1306.3,4.9,347.2,317.3,937.1,891.0,837.6,786.5,625.6,485.8
6275,270.2,100.9,651.3,1148.2,1227.5,1114.7,994.7,808.6,792.4,530.0,990.6,1146.9,1176.1,4.9,335.5,302.9,924.7,895.1,846.4,802.1,621.5,471.8
6276,261.8,99.0,629.8,1150.2,1311.9,1129.1,1010.8,703.9,703.7,530.0,966.7,1122.9,1144.4,4.3,378.6,317.7,874.7,880.5,846.0,798.8,566.3,422.7
6277,265.0,99.7,620.9,1149.4,1231.0,1130.7,1012.0,840.0,832.9,530.0,1026.5,1083.4,1223.7,4.5,382.5,343.6,934.4,898.7,846.2,798.2,630.0,490.0
6278,270.1,101.1,650.0,1151.6,1273.5,1179.1,1034.1,870.4,867.5,530.0,1020.1,1053.7,1266.7,4.8,373.3,347.8,907.2,885.2,838.7,791.3,642.0,501.4
6279,270.3,100.5,650.9,1152.3,1252.4,1177.6,1055.5,809.3,806.3,530.0,1012.3,1079.9,1214.6,4.6,398.0,364.0,923.8,891.6,840.4,783.3,587.4,453.7
6280,270.3,100.9,650.1,1149.1,1281.9,1212.7,1073.3,770.1,769.2,530.0,1002.7,1097.3,1229.9,4.6,396.4,363.5,912.0,885.3,835.3,774.6,551.0,424.9
6281,270.3,100.7,650.4,1151.1,1294.2,1226.6,1088.3,785.8,785.9,530.0,992.6,1077.5,1252.0,4.6,415.4,387.0,913.6,886.5,835.2,770.8,552.9,426.5
6282,270.5,100.5,649.4,1149.4,1268.4,1211.8,1082.9,822.2,823.6,530.0,1001.2,1082.8,1266.0,4.6,409.6,380.5,927.8,894.8,840.2,774.7,576.7,445.5
6283,270.4,100.2,650.6,1150.7,1268.8,1211.7,1092.6,826.6,827.9,530.0,1015.3,1070.7,1306.2,4.6,393.0,359.0,933.0,895.5,841.8,774.7,575.9,446.1
6284,270.2,100.6,650.3,1150.2,1330.9,1264.3,1119.1,785.1,785.0,530.0,1018.8,1074.6,1368.3,4.6,397.6,365.2,893.6,875.1,831.9,764.2,538.8,416.6
6285,270.4,100.9,650.3,1150.3,1360.0,1294.7,1155.3,727.3,725.0,530.0,1024.5,1034.9,1416.3,4.6,399.2,366.6,892.4,881.1,828.4,749.7,479.4,371.4
6286,270.4,101.0,649.6,1149.0,1353.6,1311.8,1161.0,765.8,760.1,530.0,1041.3,1040.1,1452.5,4.6,398.9,364.6,895.0,881.7,826.7,748.1,498.3,391.1
6287,270.4,100.7,650.8,1150.1,1317.8,1287.2,1151.4,723.6,723.5,530.0,1031.1,1044.1,1433.8,4.6,377.0,337.9,914.8,889.8,833.9,751.2,468.6,368.7
6288,270.5,101.2,648.4,1149.4,1259.6,1238.8,1095.4,850.2,849.3,530.0,1025.8,1031.0,1403.7,4.6,367.1,328.5,929.9,888.0,843.1,775.5,587.2,466.9
6289,270.5,100.4,649.0,1148.8,1264.3,1210.1,1073.3,808.9,808.5,530.0,1022.8,1022.7,1358.2,4.6,371.0,331.0,934.8,893.4,845.7,782.1,573.5,453.5
6290,270.7,101.0,650.0,1150.6,1282.5,1260.9,1101.0,841.3,840.3,530.0,1006.3,1031.0,1396.0,4.6,367.1,327.1,894.8,864.6,828.4,766.3,574.1,459.5
6291,270.3,100.6,649.5,1150.0,1286.3,1270.9,1102.9,860.7,862.4,530.0,1011.8,1069.0,1386.6,4.6,366.5,325.5,889.5,863.0,823.7,762.0,582.9,474.3
6292,270.4,100.6,649.1,1147.2,1239.8,1218.3,1082.3,897.7,897.6,530.0,997.9,1094.7,1368.2,4.6,352.8,306.8,904.8,865.2,827.2,769.0,605.6,489.3
6293,270.5,100.4,649.7,1148.7,1256.6,1239.5,1074.6,885.5,887.5,530.0,1033.0,1099.1,1396.0,4.6,335.1,283.8,902.6,859.3,826.6,771.5,611.3,488.1
6294,270.7,100.5,650.5,1148.3,1241.6,1191.9,1054.1,856.6,854.5,530.0,1024.9,1111.6,1331.5,4.6,341.8,292.0,930.1,880.3,832.9,777.3,598.6,475.6
6295,270.7,100.8,650.2,1150.9,1267.8,1213.5,1057.0,836.8,831.2,530.0,1039.5,1106.8,1330.2,4.6,354.9,313.9,902.6,869.3,827.5,773.9,596.9,473.1
6296,270.5,100.5,650.7,1150.7,1250.3,1192.1,1046.8,880.6,866.5,530.0,1038.2,1124.7,1297.7,4.6,340.5,290.4,914.6,876.2,829.5,780.9,635.3,507.0
6297,270.5,100.7,649.1,1148.5,1279.6,1201.7,1061.6,797.7,794.4,530.0,1020.8,1120.1,1303.4,4.6,363.2,317.9,899.4,875.4,829.3,774.1,563.9,438.4
6298,270.6,100.9,650.2,1150.7,1255.0,1194.6,1057.9,862.3,862.2,530.0,1016.4,1141.7,1305.4,4.6,351.7,305.6,913.3,880.2,833.0,778.4,615.8,482.0
6299,270.6,101.1,649.6,1151.6,1265.4,1176.4,1056.7,730.3,728.2,530.0,1008.0,1158.5,1210.1,4.6,365.2,323.1,913.1,892.2,838.7,779.5,535.3,400.2
6300,270.9,101.1,650.9,1149.2,1274.5,1155.1,1007.3,753.7,753.6,530.0,1025.8,1171.5,1185.0,4.6,378.4,339.4,910.6,884.9,843.8,800.5,593.6,443.7
6301,270.8,101.1,649.9,1149.8,1271.0,1205.3,1055.1,802.6,792.9,530.0,1013.8,1169.5,1224.1,4.6,385.8,350.7,909.4,881.0,835.0,782.9,599.6,463.1
6302,270.7,101.0,649.8,1150.6,1266.4,1156.2,1029.4,799.2,799.7,530.0,1007.4,1163.0,1190.5,4.6,378.2,341.8,916.6,892.3,844.5,796.6,603.4,459.4
6303,270.4,101.2,649.7,1149.8,1286.7,1177.5,1046.2,761.2,758.9,530.0,995.4,1171.9,1226.5,4.6,379.6,344.2,923.7,897.5,842.1,791.1,572.3,428.8
6304,270.5,100.9,650.5,1149.2,1263.9,1176.7,1036.6,847.4,848.1,530.0,1003.2,1170.3,1277.6,4.6,361.6,320.2,924.3,892.8,845.3,795.6,624.5,481.4
6305,274.3,101.9,650.5,1149.4,1190.9,1190.0,1060.9,824.4,810.7,530.0,1003.8,1162.5,1260.5,4.6,356.3,310.4,919.4,871.0,834.8,786.2,600.2,467.0
6306,274.3,101.7,649.5,1151.0,1289.1,1202.7,1073.5,780.9,777.0,530.0,981.8,1156.5,1307.5,4.6,361.1,317.0,924.6,902.0,845.3,784.3,554.6,424.4
6307,274.3,101.8,650.5,1150.1,1207.0,1239.0,1086.8,828.8,829.1,530.0,998.6,1155.6,1336.2,4.6,355.1,316.8,922.5,872.5,837.8,776.3,579.7,456.0
6308,274.5,101.7,650.2,1150.2,1272.5,1210.2,1086.2,747.1,746.7,530.0,985.3,1157.5,1263.1,4.7,360.7,327.2,925.5,896.1,848.8,781.3,535.4,404.9
6309,274.4,101.9,649.8,1149.5,1286.4,1199.1,1090.5,700.7,699.8,530.0,973.9,1173.1,1212.3,4.7,383.6,354.5,925.4,907.8,854.9,783.5,505.4,372.7
