,TAG,A_431FM1_FI,B_431FM2_FI,C_431BE1_JT,D_471FN1_FT01,E_471FN2_FT01,F_471FN3_FT01,G_471FN4_FT01,H_471FN5_FT01,I_471FN6_FT01,J_471FN7_FT01,K_471CLNKR_TT,L_SPC_COOLING_AIR,F_451PC1_TT04,G_461KL1_TT01,H_461KL1_PYRO_MTR,I_Kiln RPM,J_461KL1_IZ,K_461KL1_JZ_EM,E _471FN2_PT01,F_471FN3_PT01,G_471FN4_PT01,H_471FN5_PT01,I_471FN6_PT01,J_471FN7_PT01
0,TAG DES,Kiln Feed,Kiln Feed,Kiln Feed BE KW,COOLER FAN-1 FOLW,COOLER FAN-2 FOLW,COOLER FAN-3 FOLW,COOLER FAN-4 FOLW,COOLER FAN-5 FOLW,COOLER FAN-6 FOLW,COOLER FAN-7 FOLW,CLINKER TEMP,SP COOLER AIR,TERITIARY AIR TEMP,Kiln I/L Temp,BURNING ZONE TEMP,Kiln rpm,Kiln current,kiln M.DRIVE POWER,COOLER FAN-2 PRESSURE,COOLER FAN-3 PRESSURE,COOLER FAN-4 PRESSURE,COOLER FAN-5 PRESSURE,COOLER FAN-6 PRESSURE,COOLER FAN-7 PRESSURE
1,UNIT,TPH,TPH,Kw,m³/min,m³/min,m³/min,m³/min,m³/min,m³/min,m³/min,°C,kg Air/Kg CLK,°C,°C,°C,rpm,A,Kw,mmWc,mmWc,mmWc,mmWc,mmWc,mmWc
988,07-12-2019 02:00,0,287.6,99.8,614.8,1085.3,1241,1223.8,1056,733.2,696.6,107.8,0,956.1,1127.4,1189.9,4.9,334.2,308.2,864.5,870.3,834.8,759.2,536.9,382.9
989,07-12-2019 03:00,0,290.9,100.6,599.7,1101.3,1286,1296.4,1068,700.6,670.9,102.6,0,963.2,1130.2,1298.1,5,361.1,342.9,856.9,862.1,815,720.9,489.6,358.3
990,07-12-2019 04:00,0,290.6,100.2,599.6,1099.4,1228.8,1187.9,1100.2,732.9,689.5,99.9,0,1003.5,1129.6,1281.3,5,362.7,346.7,902.3,875.1,810,746.9,514,371.7
991,07-12-2019 05:00,0,291.1,101.1,599.9,1101.3,1159.6,1125.6,1100.2,817.5,750.7,95,0,973.4,1138.2,1271.1,5,365.9,348.3,910.9,868,793.3,758.8,570.1,397.2
992,07-12-2019 06:00,0,290.6,101.1,600.9,1100.2,1162.5,1122.8,1092.1,831.1,758.8,97.9,0,978.4,1134.8,1233.7,5,368.3,353.5,914.2,876.3,809.1,776.8,588.3,401.3
993,07-12-2019 07:00,0,291,100.8,600,1101.1,1147.6,1109.3,1083,836.9,759.2,100.2,0,971.2,1138.4,1216.1,5,370.3,357.6,907,870.5,808,784.7,604.6,407.1
994,07-12-2019 08:00,0,292.3,101.3,600,1101.2,1160.5,1103.3,1092.4,802,736.7,98.7,0,970.6,1138.3,1242,5,377,364,905.9,868.6,805.7,780.9,579.3,392.5
995,07-12-2019 09:00,0,293.6,101.6,600.7,1102.8,1094.5,1061.1,1052.5,849.3,807.5,103.7,0,991.5,1134.6,1186.9,5,344.6,319,917.8,873.9,819.2,800.7,632.6,440.7
996,07-12-2019 10:00,0,294.4,101.3,600.1,1100.1,1177.9,1112.9,1072,778.1,753.7,109.4,0,972.6,1154.1,1208.8,5,335.4,308.3,898.9,877.7,824.8,789.2,577.2,408.5
997,07-12-2019 11:00,0,290.5,100.3,600.8,1100.1,1193.1,1195.3,1091.5,751.3,730,105.8,0,962.6,1137.7,1241.5,5,336,311.9,904.8,877.2,829.3,769.8,539.5,391.4
998,07-12-2019 12:00,0,289.7,100,599.5,1098.3,1185.7,1146.3,1095,755.4,734.4,104.6,0,954.3,1124.2,1266.1,5,354,335.9,905.2,872.7,813.4,766.1,536.1,384.5
999,07-12-2019 13:00,0,289.9,99.9,599.4,1098.9,1181.5,1239.4,1098.9,771.8,747,98.5,0,966.1,1122.4,1295.7,5,373.6,361.9,898,867.3,829,760.7,543.3,396.8
1000,07-12-2019 14:00,0,290,100.4,607.2,1108.8,1150.2,1114.9,1047.4,765.4,740.8,102.5,0,961.4,1119.7,1286,4.8,372.6,351.9,915.1,859.2,798.6,744.2,531.5,381.8
1001,07-12-2019 15:00,0,284.2,98.9,600.1,1100.3,1221.7,1204.1,1019.3,692.1,684.8,115.2,0,970,1123.9,1239.9,4.7,366.4,339.6,887.7,859.1,794.7,703.7,480.7,363.9
1002,07-12-2019 16:00,0,282.7,98.4,600.2,1098.2,1236.9,1178.1,919.9,714.2,699.4,118.6,0,973.5,1129.7,1226.1,5,368.1,352.6,891.8,880.7,809.6,686.8,492.4,366.9
1003,07-12-2019 17:00,0,275.6,96.3,599.5,1098.7,1247.3,1261.9,1050,718.5,705.3,102.1,0,984.6,1131.8,1247.9,4.7,380,352.1,885.8,874.9,820.8,717.5,491.9,366.9
1004,07-12-2019 18:00,0,280.9,97.6,600.2,1100.4,1183.1,1183.2,1051.7,765.7,742.3,107.6,0,989.1,1133.4,1236.4,4.7,388.1,365.6,897.2,864,815.7,744.2,539.9,391.8
1005,07-12-2019 19:00,0,280.4,98.1,599.8,1101,1190.2,1135.8,1056,724.4,708.4,103.8,0,965.8,1139.5,1243.9,4.9,382.6,371.5,910.1,870.2,804.9,741,514.8,373
1006,07-12-2019 20:00,0,281,98.5,600.8,1100.5,1224.1,1218.3,1048.7,726.6,710.9,116,0,997.8,1133.3,1294.1,5,378.2,364.6,907.1,889.5,838.3,750.8,518.9,376.1
1007,07-12-2019 21:00,0,279.9,98.1,598.5,1097,1210.8,1226.2,1041.5,740.4,722.4,112.5,0,1011,1133,1299.9,4.8,367.2,346.5,904.7,866.8,809.4,713.3,506.6,380.9
1008,07-12-2019 22:00,0,256.7,93,601.2,1100.4,1161.7,1097.3,1038.9,720.7,728.6,101.5,0,902.7,1122.8,1202.9,4.6,392.6,362.3,772.7,742,687.2,657.8,465.8,364.8
1009,07-12-2019 23:00,0,276.9,97.5,600.8,1098.8,1200.4,1100.1,1051,762.2,765.8,124.7,0,986.6,1119.2,1341.1,5,386.1,378.2,798.3,763.7,685,654.7,488.4,395.1
1010,13-07-2019 00:00,0,281.3,98.6,599.9,1099.5,1199.7,1100.8,1049.4,770.6,771.5,124.5,0,1001.5,1110.5,1360.2,5,380,369.9,762.3,726.8,656.6,639.1,489.5,407.4
1011,13-07-2019 01:00,0,281.1,98.3,600,1100.3,1198.6,1098.9,1019.5,798.4,815,118.2,0,996.2,1106.7,1338,5,388.3,381.4,815.3,785.6,698.2,657.7,518.6,435.2
1012,13-07-2019 02:00,0,281.4,98.2,600.1,1099.6,1201.7,1099.6,999,741.9,754.5,114.5,0,990.9,1109.1,1316.4,5,386.6,378.4,840.2,811.1,714.5,659.2,485.9,390
1013,13-07-2019 03:00,0,281,98.3,599.6,1099.6,1229.4,1122.8,999.1,774.7,776.1,105.9,0,976.3,1109.7,1246.2,5,380.9,376.4,867,853,765.7,702.3,524.4,403.7
1014,13-07-2019 04:00,0,281.1,98.3,599.8,1100.6,1219.7,1228,1000.9,783.4,782.1,105.4,0,972.9,1115,1292.7,5,392.2,389.7,855.9,840.7,797.1,703.9,537.8,414.8
1015,13-07-2019 05:00,0,281.3,98.8,599.9,1101.3,1234.8,1237.6,1001.5,765.5,764.4,99.6,0,974.2,1116,1301.1,5,403.8,404,848.3,838.7,787.4,679.8,496.5,382.7
1016,13-07-2019 06:00,0,281.1,99.3,599.7,1099.2,1227.8,1214.8,1000.6,773.9,772,101.6,0,978.4,1119.4,1302,5,408.3,407.2,867.6,853.7,786.4,679,500.2,389.7
1017,13-07-2019 07:00,0,280.9,98.8,599.9,1100.3,1210.5,1220.1,999.7,787.3,788.3,103,0,971.1,1127.2,1328.5,5,425.8,432.3,854.7,838.8,787.2,687.9,515.5,398.7
1018,13-07-2019 08:00,0,280.9,98.5,599.6,1098.2,1171.3,1148.9,999.1,826,828.3,101.8,0,985.9,1125.7,1323.7,5,414.5,418.5,855.8,827.8,758.2,687.8,544.9,433.2
1019,13-07-2019 09:00,0,281.5,98.8,623.4,1116.1,1179.3,1150.3,1000.1,798.2,799.1,55.8,0,993.8,1118.6,1320.4,5,407,408.1,874.1,846.8,772.6,697.9,530.2,411.1
1020,13-07-2019 10:00,0,281,98.9,649.9,1150.1,1221.7,1198.6,998.7,737.4,737.1,54.1,0,988.1,1113.3,1200.8,5,403.7,400.2,898.7,878.6,821.8,726.4,517.6,391.5
1021,13-07-2019 11:00,0,281.3,98.3,649.2,1149.3,1230.5,1191.7,999.9,735.9,733.7,54.5,0,992.5,1142.3,1212.5,5,409.6,411.5,903.8,889.6,844.8,764.8,559.2,408.7
1022,13-07-2019 12:00,0,281.3,98.1,650.1,1151.8,1123.9,1110.6,1001.6,793.3,784.8,55,0,978.9,1122.6,1341.5,5,394.5,389,862.8,797.1,742.1,697.7,547.7,423.9
1023,13-07-2019 13:00,0,281,98.4,650.6,1148.4,1105.5,1099.4,1000.1,820.1,819.7,55.5,0,974.1,1115.6,1281.1,5,376.1,367,873.6,802.6,736.5,686.7,546.5,431.4
1024,13-07-2019 14:00,0,281.3,98.4,650.1,1149.3,1259.3,1201.6,999.9,773,731.4,56,0,982,1112.7,1182.2,5,375,365.2,900,892.1,827.9,736.2,548.4,393.2
1025,13-07-2019 15:00,0,281.4,98.1,625.4,1116.2,1293.9,1175.1,1000,753,702.5,56.7,0,969.1,1122.1,1156.2,5,386.7,381.7,886.3,898.3,842.9,771.4,572.3,399.3
1026,13-07-2019 16:00,0,281,98.8,558.9,1047.6,1313.7,1208,1028,740,727.4,62.4,0,1022.2,1139.7,1227.4,5,405.9,401.7,861.6,884.9,836,763.1,557.4,407.5
1027,13-07-2019 17:00,0,283.8,99.5,549.4,1051.5,1108,1150.8,1092.6,841.3,841.6,95.5,0,996.5,1133.4,1298.4,5,412.2,411.8,835.5,801.9,784.8,763.5,609.8,467.8
1028,13-07-2019 18:00,0,285.1,99.6,550.2,1050.1,1121.2,1101.9,1079.4,833.5,830.9,104.5,0,993,1137.2,1226.4,5,429.9,435.3,850.9,822.8,793.5,778.6,619.5,461
1029,13-07-2019 19:00,0,281.4,98.6,549.6,1048.8,1192.3,1118.4,1044.4,784.4,763.5,108.1,0,1030.7,1149.7,1141,5,432.6,433.8,853.8,856.6,828.6,798.7,614.2,435.4
1030,13-07-2019 20:00,0,271,96,531.3,1044.5,1335.6,1189,1043.3,688.7,649.9,102.1,0,1042.1,1161.9,1130.3,4.8,440.3,435.3,842.9,892.7,843.3,775.8,532.4,365.7
1031,13-07-2019 21:00,0,271,95.9,532.1,1045.5,1317.4,1182,1002.5,636.3,634.5,96.2,0,1032.8,1141.5,1127.8,4.3,450.4,410.1,857,896.3,846.9,758.2,499.8,350.8
1032,13-07-2019 22:00,0,261.7,93.7,549.7,1049.3,1304.4,1158.3,1048.3,601.4,601.1,99.7,0,1011.6,1121.9,1108.4,3.9,469.7,385.3,860.4,898.3,852.4,792.1,489.7,335.4
1033,13-07-2019 23:00,0,251.2,91.3,548.5,1048.1,1207.4,1148.5,949,620,620,98.5,0,1029.5,1113,1139.7,3.6,543.5,438.4,929.2,925.5,854.5,742.4,481.3,332.8
1034,14-07-2019 00:00,0,253,91.9,550.5,1064.4,995.6,973.4,958.4,862.2,829.5,144.2,0,1008.4,1112.5,1185,4.4,469.9,438,947.5,870.5,816.6,795.4,670.6,466.2
1035,14-07-2019 01:00,0,264.6,94.6,550.7,1099.4,1069.1,1008.8,1008.3,859.4,796.3,136.8,0,993.3,1129.2,1235.1,5,426.3,434.4,880.4,809.2,753.4,743.2,612,440.8
1036,14-07-2019 02:00,0,277.5,97.4,548.9,1098,1149.8,1153.1,1051.1,804.5,749.2,99.3,0,1004.2,1129.6,1259,5,417.6,423.4,862.9,819.8,774.6,729.9,560.3,408.2
1037,14-07-2019 03:00,0,281.2,98,550.1,1100,1170,1133.9,1065.4,760.7,754.4,96.6,0,1004.4,1140.8,1206.4,5,415.5,419.1,857.8,835.2,791,756.1,560.6,410.7
1038,14-07-2019 04:00,0,273.5,96.1,549.6,1055,1272.5,1257.1,1012.7,700,698.5,87.8,0,1041.8,1144.2,1148.4,5,464.3,484,849.9,880.3,837.5,728.9,500.6,367.5
1039,14-07-2019 05:00,0,271.1,96.2,550.6,1051.6,1131.3,1247.4,999.6,786.1,786.9,107.9,0,987.5,1131.9,1132.9,5,491.6,513.1,866.7,855.6,834.8,732.6,551.4,409.8
1040,14-07-2019 06:00,0,270.9,96.4,551.2,1052.8,1274.5,1253.9,1000.1,692.4,690,111.3,0,1020.9,1126.2,1121.7,5,456.1,463.3,846.7,885,841.6,733.9,508.8,370.2
1041,14-07-2019 07:00,0,267.4,95.8,565.4,1065.7,1338.4,1253.3,1000.3,649.5,649.6,92.4,0,1054.1,1133.8,1121.5,5,460.8,472.9,845.8,897.7,842.3,720,463,337
1042,14-07-2019 08:00,0,258.3,93.2,599.7,1099.2,1343.9,1247.7,999.4,612.8,613,99.1,0,1059.9,1134.4,1107.9,5,451.8,461.1,840,893.8,841.8,726.4,458.7,334.6
1043,14-07-2019 09:00,0,235.7,87.5,566,1060.6,1296.3,1245.1,919.4,601.7,601.8,87,0,1036.2,1133.1,1068,4.2,445.7,395,887.5,903.8,841.1,688.1,432.8,311.3
1044,14-07-2019 10:00,0,221.3,83.4,556.6,987.9,1024.2,1064.1,899.4,597.9,600.1,111.1,0,1104,1100.2,1120,3.5,496,384.2,1026.2,972.5,866.8,748.2,467.4,314.4
1045,14-07-2019 11:00,0,221.4,83.6,599.5,999.8,1049.7,1049.8,899.6,599.3,599.5,142.3,0,1081.7,1099.1,1160.8,3.7,510.7,409.7,882.1,839.7,771.2,696.2,455.1,318.8
1046,14-07-2019 12:00,0,221.9,83.8,639.9,1121.1,923.1,921,848.6,760.4,747.4,122.8,0,1083,1090.8,1294.6,4.7,489.1,482.4,904.8,762.9,703,668.8,554.6,408.9
1047,14-07-2019 13:00,0,232.7,86.8,651,1151.7,901.4,900.9,900.2,851.6,849.6,116.6,0,1100.9,1065.5,1386.8,5,443.1,446.2,848.7,695.9,660.3,667,586.2,442.8
1048,14-07-2019 14:00,0,245.3,89.8,650.1,1150.6,948.7,909.4,900.3,849.7,850,118.9,0,1092,1051.6,979.2,5,382.3,372,832.2,691.5,629.1,632.4,558.1,444.3
1049,14-07-2019 15:00,0,253.1,91.9,644.3,1145.7,1048.8,949.2,939.9,858.2,858.6,114.8,0,1024.1,1065.8,1021.9,5,335.8,308.3,839.5,757,688.9,686.6,597.4,460
1050,14-07-2019 16:00,0,254.9,92.2,562.2,1060.8,1289.3,1154.8,1009.7,656.5,639.3,111.8,0,1000.8,1071.8,1184.1,5,352.2,329.9,843.8,883.7,842.3,780,516.2,353.8
1051,14-07-2019 17:00,0,255,92.4,599.1,1099.7,1298.2,1197.4,1048.7,707.4,659.4,93.5,0,1025.3,1080.6,1195.7,5,394.7,386.8,870.6,886.6,836.5,774.9,540.7,378.9
1052,14-07-2019 18:00,0,256.3,92.4,599.8,1101.4,1235.9,1197.5,1049.8,739.4,708.1,89.3,0,1051.6,1070.6,1253.3,5,405.8,402.4,876.2,872.4,836.5,780.6,564.9,397
1053,14-07-2019 19:00,0,260.9,93.6,599.7,1099.5,1289.2,1197.6,1050.2,718.4,675.3,88.1,0,1057.5,1076.6,1191.2,5,415.6,416.3,858.1,879.4,838.3,776.6,551.9,382.8
1054,14-07-2019 20:00,0,251.2,91.2,600.2,1101.2,1267.6,1148.9,1012.7,723.5,684.4,89.3,0,1060,1071.8,1126.8,5,413,410.6,853.6,882,849,804.3,586.9,401.4
1055,14-07-2019 21:00,0,251.2,91.4,576.1,1057.4,1332.1,1186.4,1010.6,657.1,622.8,90.1,0,1051.1,1082,782.5,5,405.7,403.1,823.3,888.4,844.1,781.1,543,375.1
1056,14-07-2019 22:00,0,251.1,91.6,550,1049.3,1299.7,1187.9,1000.6,620.4,618.4,89.5,0,1062.2,1092,750,5,415.2,417.7,852.6,891.2,845.1,759,480,332.2
1057,14-07-2019 23:00,0,251,91.1,549.6,1051.1,1251.2,1202.1,1033.2,656,657.2,85.4,0,1059.1,1103.8,750,5,477.2,497.9,871.9,891,844.5,760.5,503.7,355.7
1058,15-07-2019 00:00,0,251.2,91.1,550.7,1051.3,1285.9,1158.8,1043.2,634.7,634.3,101.6,0,1053.4,1109.8,750,5,462.9,480.1,851.4,891.9,853.7,797.8,523.9,365
1059,15-07-2019 01:00,0,251.3,91,549.1,1050.4,1330.4,1176.6,1031.2,621.8,621.1,96.5,0,1059.7,1118.2,750,5,421.9,428.6,831.1,886.1,852.3,801.2,533.9,376.2
1060,15-07-2019 02:00,0,249.6,90.8,550.1,1050.6,1361.7,1196.2,1023.4,632.3,631.5,84.1,0,1052.7,1121.5,750.3,5,387.2,379.4,810.4,883.2,848.6,777.7,501.4,358.7
1061,15-07-2019 03:00,0,243.8,89.3,550.7,1050.5,1313.4,1191.2,985,629.5,628.3,76.9,0,1054.5,1116.2,750,5,387.3,378.6,833.8,887.8,851,759.2,487.4,342.9
1062,15-07-2019 04:00,0,243.3,89.2,550,1051.4,1378,1264.5,1042.8,608.3,598.2,85,0,1062.9,1136.3,764,5,394.6,389.5,797.1,878.2,837.7,761.1,469.5,325.1
1063,15-07-2019 05:00,0,241.2,89,549.5,1049.5,1378.1,1193.7,1043.8,598.6,549.3,93.2,0,1088.8,1123.5,750,5,408.4,404.7,782.3,885.1,852.1,787.9,468.3,300
1064,15-07-2019 06:00,0,228.1,85.5,518.4,1049.1,1278.6,1178.6,1019.1,657,642.8,91,0,1055.9,1129.5,750.2,4.1,451.6,383.5,854.9,890.5,854.6,779.3,504.3,334.2
1065,15-07-2019 07:00,0,227.6,85.4,512.9,1059.9,1148.7,1154.7,1052.3,814.1,816.5,107.9,0,1075.7,1112.6,768.2,4.3,471.4,427.2,857.3,842,827.7,791.3,626.1,453.7
1066,15-07-2019 08:00,0,243.4,89.7,555.5,1048.6,1076,982.7,1090.1,858.7,795.7,107.4,0,1051.9,1129.8,750,5,451.7,465.2,812.8,785.7,759.7,768.3,621.5,421.4
1067,15-07-2019 09:00,0,245.6,90.1,553.5,1049.5,1192,1189.3,1055.1,772.1,704.3,93.6,0,1059.9,1118.2,750,5,447.1,455.8,849.9,859.2,849.5,797.2,582.4,386.2
1068,15-07-2019 10:00,0,250.4,91,550.3,1023.5,1248.7,1206.9,1065.4,698.7,691.1,94.7,0,1045.8,1108.9,1053.3,5,461,474,849.4,875.5,852.4,790.3,546.6,381.8
1069,15-07-2019 11:00,0,254.9,92.2,549.8,1000.4,1216.1,1194.7,1053.8,705.9,723.4,99.5,0,1048,1094.1,1119.4,5,478.1,495.8,849,871.6,853.1,794.6,555.7,403.1
1070,15-07-2019 12:00,0,258.1,92.7,549.1,1000.1,1278.5,1176,1010.1,669.5,674.1,99.5,0,1046.1,1110,1126.6,5,482,503.4,851.1,886.4,854.8,778.1,527.6,376.8
1071,15-07-2019 13:00,0,259.3,93,550,999.5,1251.6,1172.2,1040.4,683.3,692.9,98.4,0,1053.8,1098.5,1138.8,5,491.5,513.5,863,884.1,853.7,787.4,536.8,385.8
1072,15-07-2019 14:00,0,264.2,94.8,595.5,1092,1151.1,1170,1000.2,722.7,744.8,112.4,0,1091.9,1090.6,1339.9,5,417.5,409.5,893.2,860.5,832.8,760.9,558.1,419.1
1073,15-07-2019 15:00,0,266.2,94.7,599.6,1099.3,1295,1235.7,1000,748.5,680.5,116.3,0,1071.4,1089.6,1359.7,5,385.5,383.6,853.2,870.4,837.8,746.8,551.3,390.2
1074,15-07-2019 16:00,0,268.8,95.5,600.7,1085.2,1303.4,1249.5,999.1,752.5,660.5,99.7,0,1068.5,1084.5,1380.8,5,390.6,385.1,861.9,876.7,834.6,728,532,365.7
1075,15-07-2019 17:00,0,270.4,95.9,600,1051.7,1243.3,1250.4,1000.6,770.2,729.6,130.1,0,1060.8,1099,1414.6,5,394.8,391,865.9,869.7,828.7,708.6,532.1,398.8
1076,15-07-2019 18:00,0,271.1,95.8,600,1082.3,1217.5,1201.8,999.8,782.1,798.5,130,0,1066.1,1105.3,1421.5,5,380.7,369,847.5,830.9,789.2,705.5,549,426.4
1077,15-07-2019 19:00,0,271,96.1,600.3,1100.1,1317.4,1243.1,1076.6,762.4,762.6,104.3,0,1069.3,1106.9,1378.4,5,402.1,400.9,879.7,891.6,829,730.1,525.7,395.2
1078,15-07-2019 20:00,0,271.2,96.1,599.8,1099.5,1332.5,1280.7,1100.3,765.1,764.5,103.2,0,1059.5,1107.6,1312.7,5,398.4,395.2,859.5,885.1,829.7,721.5,508.8,384.1
1079,15-07-2019 21:00,0,271.4,96.3,600.1,1099.7,1327.9,1281.2,1099.1,773.4,773.1,99.2,0,1053.8,1117.3,1273.5,5,401.4,397.1,861.7,884.6,827.7,715.7,508.4,385.9
1080,15-07-2019 22:00,0,271.1,96.3,600.1,1100.2,1313.4,1242.8,1099.4,800.9,800.7,95.1,0,1059.5,1110.9,1267.2,5,397.4,390.9,883.6,893.3,827.8,736.7,543,408.4
1081,15-07-2019 23:00,0,271,96.1,599.6,1099.4,1292.7,1221.1,1099.6,782.3,783.8,89.7,0,1058.5,1103.3,1215.3,5,378.9,366.5,899.2,904.4,837.9,751.1,541.7,397.4
1082,16-07-2019 00:00,0,270.7,95.6,600.4,1100.3,1309.3,1237.4,1100.6,749.7,749.9,85.5,0,1040.2,1122.8,1189.1,5,376.9,363.6,884.7,903.2,846.9,760.9,531.8,384.6
1083,16-07-2019 01:00,0,266.6,94.7,599.9,1101.4,1320.2,1252.7,1029.8,636.8,628.9,86.9,0,1022.8,1129.3,1196.2,5,393.8,387.9,876,899.3,844.6,719.3,451.8,320.9
1084,16-07-2019 02:00,0,270.5,95.8,600.1,1100,1307.4,1228.9,1096.3,727.7,695.4,83.5,0,1049.1,1118.4,1190.4,5,374.2,364.2,888.3,903.3,850.4,770.8,533.6,372.6
1085,16-07-2019 03:00,0,270.8,95.6,599.7,1100.6,1339.3,1238.5,1092.9,648.6,634,81.9,0,1035.5,1110.1,1160.6,5,393.9,387.1,856.1,892.9,849.5,763.7,480.3,337.4
1086,16-07-2019 04:00,0,270.6,95.6,600.6,1100.8,1330.1,1191.7,1058.5,657.3,652.4,93.5,0,1052.6,1112.1,1140.6,5,377.7,366.1,865.3,897.4,859.8,796.9,541.8,383.3
1087,16-07-2019 05:00,0,265.9,95.1,599.6,1097,1323.3,1209.8,1083.3,666.3,666.3,85.6,0,1032.5,1106.9,1127.7,5,387.4,377.6,875.4,901.7,857.8,788,522.1,372.3
1088,16-07-2019 06:00,0,266.1,95.2,599.8,1101.1,1318.7,1227.2,1090.5,651,649.7,83.8,0,1017.8,1103.8,1185.2,5,451.8,463.6,885.5,901.4,855.8,775.8,496,356.2
1089,16-07-2019 07:00,0,266.4,94.9,599.7,1100,1328.3,1256.6,1099.4,647,646.2,80.6,0,1018.1,1089.2,1251.8,5,467.4,484.7,879.7,898.5,849.7,753.5,467.2,333
1090,16-07-2019 08:00,0,273.7,97.4,599.9,1100.7,1317.7,1245.1,1099.2,680,694.1,83.3,0,1018.6,1086.3,1213.9,5,439,447.8,887.5,900.3,852.6,763,497.9,359.9
1091,16-07-2019 09:00,0,275.2,97.6,600.4,1099,1268.4,1247.2,1097,680.9,729.7,93.5,0,1008.2,1084.8,1189.9,5,400.5,399.6,883.8,882.6,852.5,765.3,507.4,383.8
1092,16-07-2019 10:00,0,271.9,96.7,600.5,1098.5,1306,1214.1,1093.3,631.4,679.8,90.4,0,1017.2,1088.6,1137.6,5,382.9,372.6,871.4,893.9,856.7,781.1,488.3,363.5
1093,16-07-2019 11:00,0,271.1,96.3,599.8,1100.3,1297.1,1234.3,1055.8,635,647.2,90.1,0,1014.6,1131.8,1150.6,5,390.7,382.9,871.1,890.6,852.8,759.6,486.3,355.4
1094,16-07-2019 12:00,0,263.3,94.7,600.1,1099.7,1322.1,1223.6,1004.5,628.2,627.8,90.6,0,1007.9,1129.7,1137.3,5,398,391.1,871.9,896.1,852.7,743.4,480.7,343
1095,16-07-2019 13:00,0,265.2,94.7,600.3,1098.5,1328.8,1217.8,1021.5,602.8,603.8,95.4,0,1007.1,1129,1124.6,5,399.4,395.1,869.4,894.3,852.8,753.6,468.4,330.1
1096,16-07-2019 14:00,0,266.8,95.3,599.8,1099.8,1319.9,1232.5,1001,606.7,601.9,90.1,0,1016.3,1131.9,1125.8,5,408.2,403.7,874.3,890.6,849.4,738.5,470.5,339.3
1097,16-07-2019 15:00,0,260.4,93.6,599.3,1101.2,1299.8,1220.6,1037.2,635.6,621.2,92.7,0,1011.9,1114.1,1167.1,4.8,395.4,382.1,884,884.5,848.1,758.4,494.3,349.5
1098,16-07-2019 16:00,0,249.5,90.8,601.1,1098.8,1278.5,1188.2,990.1,653.2,632.9,87.9,0,1024.1,1089.8,1091.8,4.9,385,374.3,894.4,898.1,850.8,753.9,507.2,349.1
1099,16-07-2019 17:00,0,270.7,96,600,1097.8,1311.8,1252.7,1011.4,662.2,629.7,96.5,0,1014.3,1106.4,1136.1,5,401.4,398.1,879.9,891.7,840.1,720.1,484.8,341.7
1100,16-07-2019 18:00,0,270.8,96.1,600,1099.7,1349.5,1260.5,999.5,664.1,625.6,92.2,0,1019.2,1117.7,1110,5,401.3,398.6,862.7,887.3,838.6,712,476.5,334
1101,16-07-2019 19:00,0,270.5,96.1,600.2,1099.9,1352.3,1263.4,1016.8,622.7,622.4,94.3,0,1009.3,1140.7,1104.8,5,408.7,409.3,856.9,888.7,838.1,719.4,464.5,334.4
1102,16-07-2019 20:00,0,270.4,95.8,600.6,1101.1,1363.9,1270.8,1050.3,654.3,645.3,96.4,0,1020.9,1142,1110.8,5,414.4,416.1,845.2,890.7,837.1,722.2,472.9,348.7
1103,16-07-2019 21:00,0,270.8,96.1,598.9,1100.5,1346.5,1257.2,1049.8,650,650.4,92.9,0,1037.9,1153.3,1123.9,5,413.4,415,859.6,894.4,844.6,742,495.4,357.4
1104,16-07-2019 22:00,0,270.8,96.4,626.8,1099.4,1341.9,1222.1,1027.3,648.5,649.4,103.2,0,1024.3,1157.7,1102.2,5,411.9,409.2,858.9,893.6,844.2,740.5,494.2,352.8
1105,16-07-2019 23:00,0,270.8,96.1,639.3,1065,1332.4,1217.6,999.9,701.4,664.1,112.1,0,1025.7,1148.8,1133.1,5,417.7,420.6,858.5,895.6,848.8,745.9,536.2,380
1106,17-07-2019 00:00,0,270.9,96.1,650.3,1100.4,1340.2,1243,1000.6,768.2,683.1,107.1,0,1047.4,1133.8,1169.5,5,410.9,417,867.3,890.8,839.6,728.3,546.6,374.9
1107,17-07-2019 01:00,0,271.3,96.1,650.6,1100.3,1363.5,1250.8,1030.2,792.7,692.5,88.6,0,1048.9,1126.7,1175.5,5,415.8,417.2,855.5,888.5,813.8,706.1,531.9,364.3
1108,17-07-2019 02:00,0,272.6,96.1,650.3,1099.7,1363.7,1250.1,1049.7,783.6,683.2,81.5,0,1057.6,1115.1,1173.7,5,414.2,418.2,855.5,893.2,824.6,726,537.3,362.4
1109,17-07-2019 03:00,0,275.3,97,649.5,1142.9,1346.8,1249.5,1049.7,786.6,681.8,76.7,0,1063.5,1106.9,1186.1,5,419.2,427,873.8,892.2,826.6,729,545.8,369.2
1110,17-07-2019 04:00,0,274.9,97,650.3,1151.1,1358.2,1250.1,1050.1,797.2,726.4,82.8,0,1055.8,1103.9,1199.3,5,405.2,409.1,877.4,897.1,818.2,715.7,542.4,385.4
1111,17-07-2019 05:00,0,275.1,97.3,650.1,1149.9,1356.6,1249.5,1050.5,809.5,747,82.6,0,1046,1104,1207.9,5,409.2,405.7,878.4,895.2,818,714.3,544.8,388.3
